test_id,guid,test_date,received_date,desktop_device_id,platform,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,isp_name,is_isp,connection_type,location_type,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,postal_code,client_ipv6_address
113948611,"4296C871B275445587C881C43D9B7544","2019-07-01 00:01:44","2019-07-01 00:02:20","6487365","5","103.79.xxx.xxx",12881,7056,71,"Ballia","India","IN",25.8307,84.1857,"Renu Broadband","Bajpai Telecom Private Limited","1","2","1","India","IN","Uttar Pradesh","UP","Gorakhpur",26.755,83.373,81.3749,"Gorakhpur, Uttar Pradesh 273001, India","Gorakhpur","locality","India","IN","Uttar Pradesh","Gorakhpur","","273004",""
113948612,"FD3B3A9C4FAE4F079563ECE0EE4B3E49","2019-07-01 00:01:45","2019-07-01 00:02:21","954769","5","157.39.xxx.xxx",3981,821,29,"Ludhiana","India","IN",30.9010,75.8573,"Jio","Jio","1","22","2","India","IN","Punjab","PB","Ludhiana",30.900,75.850,0.438831,"Ludhiana, Punjab 141001, India","Ludhiana","locality","India","IN","Punjab","Ludhiana","","141002",""
113948613,"D38D7FF061454ADEB596AED913C4E78D","2019-07-01 00:01:36","2019-07-01 00:02:22","7414179","5","122.54.xxx.xxx",124,914,238,"Baguio City","Philippines","PH",16.4023,120.5960,"Smart Communications Inc.","Philippine Long Distance Telephone","1","22","2","Philippines","PH","Cagayan Valley","02","Maddela",16.347,121.693,72.9082,"Maddela, Quirino, Philippines","Maddela","locality","Philippines","PH","Cagayan Valley","Quirino","","",""
113948614,"00733589444341BEAC799D8FBEE90158","2019-07-01 00:01:50","2019-07-01 00:02:22","5148274","5","109.68.xxx.xxx",194014,45005,18,"Maidenhead","Great Britain","GB",51.5243,-0.7206,"Iomart","Hybrid Access Technologies Limited","1","22","2","United Kingdom","GB","Reading","RDG","Reading",51.451,-1.014,13.6073,"Reading RG8, UK","Aldworth","administrative_area_level_4","United Kingdom","GB","England","West Berkshire","Aldworth","RG8",""
113948615,"CD6C025EB7C7421EBAC790584D44B01E","2019-07-01 00:01:48","2019-07-01 00:02:22","7105307","5","82.212.xxx.xxx",246368,89011,1,"Amman","Jordan","JO",31.9500,35.9333,"DAMAMAX Jordan","DAMAMAX Jordan","1","22","2","Jordan","JO","Amman","AM","Amman",31.950,35.933,0,"Amman, Jordan","Amman","locality","Jordan","JO","Amman","","","",""
113948616,"13AD8DAFF0474BB4839425A1E3908073","2019-07-01 00:01:40","2019-07-01 00:02:23","7542953","5","49.148.xxx.xxx",29584,40463,212,"Cebu City","Philippines","PH",10.2833,123.9000,"PLDT","Philippine Long Distance Telephone","1","22","2","Philippines","PH","Central Visayas","07","Talisay City",10.244,123.849,4.35765,"Cebu City, 6000 Cebu, Philippines","Cebu City","locality","Philippines","PH","Central Visayas","Cebu","","",""
113948617,"863A498DB7D148888DDBA3C1E0510ADA","2019-07-01 00:01:49","2019-07-01 00:02:23","7717606","5","178.140.xxx.xxx",29164,37792,20,"Moscow","Russian Federation","RU",55.7517,37.6178,"Rostelecom","Rostelecom","1","2","2","Russia","RU","Moscow","MOW","Moscow",55.752,37.615,0.0923921,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","109012",""
113948618,"A8B88F68F66643A8B8DFA5750B06FFD5","2019-07-01 00:02:25","2019-07-01 00:02:25","7723791","4","1.159.xxx.xxx",12671,5755,3,"Melbourne","Australia","AU",-37.8136,144.9631,"Hostcentral","Telstra Internet","1","2","1","Australia","AU","Victoria","VIC","Plumpton",-37.687,144.690,17.2768,"Plumpton VIC 3335, Australia","Plumpton","locality","Australia","AU","Victoria","Melton City","","3335",""
113948619,"D76E22DF0C0040AD89F4FCD2E661D914","2019-07-01 00:01:53","2019-07-01 00:02:26","2512097","5","99.124.xxx.xxx",31339,4387,26,"Dallas, TX","United States","US",32.7766,-96.7969,"Frontier","AT&T U-verse","1","22","2","United States","US","Texas","TX","Red Oak",32.522,-96.804,17.5683,"Red Oak, TX, USA","Red Oak","locality","United States","US","Texas","Ellis County","","75154",""
113948620,"E98DE468E5BB4A8DABA6BFA79148C67B","2019-07-01 00:01:46","2019-07-01 00:02:27","7323889","5","42.104.xxx.xxx",21996,56615,8,"Pune","India","IN",18.5203,73.8567,"Vodafone Idea Ltd","Vodafone India","1","22","2","India","IN","Maharashtra","MH","Pune",18.533,73.866,1.11309,"Pune, Maharashtra 411001, India","Pune","locality","India","IN","Maharashtra","Pune","","411001",""
113948621,"CE7DDEEDBF7047238CF1C7926A0C6396","2019-07-01 00:01:51","2019-07-01 00:02:27","3868582","5","223.228.xxx.xxx",3965,1099,43,"Chennai","India","IN",13.0827,80.2707,"Bharti Airtel Ltd","BHARTI Airtel","1","2","2","India","IN","Tamil Nadu","TN","Chennai",13.083,80.283,0.85019,"Chennai, Tamil Nadu, India","Chennai","locality","India","IN","Tamil Nadu","Tiruvallur","","600003",""
113948622,"F6B8B7DBB9224AAD9999EAC8A41DDC74","2019-01-20 07:18:10","2019-07-01 00:02:27","617154","4","183.83.xxx.xxx",8482,0,3,"Hyderabad","India","IN",17.3700,78.4800,"Inet fiber Pvt Ltd","UNKNOWN","","2","1","India","IN","Telangana","TG","Kokapet",17.395,78.334,9.75239,"","","","","","","","","",""
113948623,"D4F9A463FE2B46A4AFB23F935051EE3E","2019-07-01 00:02:59","2019-07-01 00:02:27","7723376","5","176.59.xxx.xxx",49362,13959,148,"Moscow","Russia","RU",55.7517,37.6178,"Telenet Solution Ltd","T2 Mobile LLC","1","22","2","Russia","RU","UNKNOWN","??",\N,55.738,37.606,1.00225,"Russia","Russia","country","Russia","RU","","","","",""
113948624,"F8F3B17CAE454AD481FF7E56AEB8B7BF","2019-07-01 00:01:52","2019-07-01 00:02:28","5827578","5","187.167.xxx.xxx",7120,20626,180,"Mexico City","Mexico","MX",19.4300,-99.1300,"AXTEL","AXTEL","1","2","1","Mexico","MX","Federal District","CMX","Mexico City",19.468,-99.069,4.78207,"Mexico City, Federal District, Mexico","Mexico City","locality","Mexico","MX","Federal District","","","06500",""
113948625,"E88FF6F5613641639AD9F51C86198224","2019-07-01 00:02:04","2019-07-01 00:02:28","6615721","5","151.252.xxx.xxx",857383,952033,0,"Surgut","Russian Federation","RU",61.2667,73.4000,"METROSET","Tele-plus LLC","1","22","2","Russia","RU","Khanty-Mansi Autonomous Okrug","KHM","Surgut",61.250,73.416,1.28181,"Surgut, Khanty-Mansi Autonomous Okrug, Russia","Surgut","locality","Russia","RU","Khanty-Mansi Autonomous Okrug","gorod Surgut","","628403",""
113948626,"3B76261DAC47457B81A4DFD868B9A31D","2019-07-01 00:01:53","2019-07-01 00:02:29","6631494","5","103.85.xxx.xxx",21427,26819,4,"Kanpur","India","IN",26.4499,80.3319,"Digiway Net Pvt Ltd","Candor infosolution Pvt","1","22","1","India","IN","Uttar Pradesh","UP","Kanpur",26.466,80.350,1.61439,"Kanpur, Uttar Pradesh 208001, India","Kanpur","locality","India","IN","Uttar Pradesh","Kanpur Nagar","","208005",""
113948627,"82FCB51E158440A694882DEF975BDBFE","2019-07-01 00:01:55","2019-07-01 00:02:29","7697399","5","117.20.xxx.xxx",64627,5794,17,"Brisbane","Australia","AU",-27.4728,153.0278,"Pivit","ServersAustralia","0","2","1","Australia","AU","New South Wales","NSW","Keiraville",-34.416,150.866,497.086,"Keiraville NSW 2500, Australia","Keiraville","locality","Australia","AU","New South Wales","Wollongong City Council","","2522",""
113948628,"DD9769C99011489BB4572F1C9AE87834","2019-07-01 00:01:53","2019-07-01 00:02:29","929270","5","122.54.xxx.xxx",520704,479748,2,"Quezon City","Philippines","PH",14.6300,121.0300,"PLDT","Philippine Long Distance Telephone","1","22","2","Philippines","PH","Metro Manila","00","Quezon City",14.646,121.050,1.80988,"Quezon City, Metro Manila, Philippines","Quezon City","locality","Philippines","PH","Metro Manila","","","",""
113948629,"AB429352D3FB423E903F5087F1A534D8","2019-06-30 22:46:37","2019-07-01 00:02:29","7697399","5","45.56.xxx.xxx",2221,2450,522,"Chennai","India","IN",13.0827,80.2707,"Bharti Airtel Ltd","Web2Objects LLC","0","2","1","Australia","AU","New South Wales","NSW","Keiraville",-34.416,150.866,5672.59,"Keiraville NSW 2500, Australia","Keiraville","locality","Australia","AU","New South Wales","Wollongong City Council","","2522",""
113948630,"4DAA957BFE154CE2978C0029A6681158","2019-06-30 19:36:20","2019-07-01 00:02:29","7697399","5","45.56.xxx.xxx",23879,1456,456,"Sydney","Australia","AU",-33.8600,151.2111,"Australian Private Networks","Web2Objects LLC","0","22","1","Australia","AU","New South Wales","NSW","Keiraville",-34.416,150.866,43.2616,"Keiraville NSW 2500, Australia","Keiraville","locality","Australia","AU","New South Wales","Wollongong City Council","","2522",""
113948631,"87631C7686B64CD0971C945C2E0C2889","2019-05-30 23:37:52","2019-07-01 00:02:30","3705944","4","188.26.xxx.xxx",322493,0,2,"Bucharest","Romania","RO",44.4167,26.1000,"RCS & RDS","UNKNOWN","","2","1","Romania","RO","Bucharest","B","Sector 6",44.435,26.016,4.33116,"","","","","","","","","",""
113948632,"C77379A11232431EA8E0E425177082DF","2019-07-01 00:01:52","2019-07-01 00:02:30","1548458","5","188.26.xxx.xxx",296832,151695,1,"Bucharest","Romania","RO",44.4268,26.1025,"UPC Romania","RCS & RDS S.A.","1","22","2","Romania","RO","Bucharest","B","Bucharest",44.433,26.100,0.46628,"Bucharest, Romania","Bucharest","locality","Romania","RO","Bucharest","Bucharest","","",""
113948633,"5C180A77B90044E3A5CE5EBC34319048","2019-07-01 00:01:47","2019-07-01 00:02:31","7084365","4","216.24.xxx.xxx",0,0,193,"Los Angeles, CA","United States","US",34.0500,-118.2500,"Xfernet","UNKNOWN","","2","2","United States","US","California","CA","Glendale",34.142,-118.255,6.40509,"","","","","","","","","",""
113948634,"7293F6271C324CB5992B37346EFF99DB","2019-07-01 00:01:57","2019-07-01 00:02:31","7604655","5","105.22.xxx.xxx",24292,52196,8,"Johannesburg","South Africa","ZA",-26.2041,28.0473,"Liquidtelecom","Seacom","1","2","2","South Africa","ZA","Gauteng","GT","Johannesburg",-26.192,28.071,1.67115,"Johannesburg South, South Africa","Johannesburg South","locality","South Africa","ZA","Gauteng","City of Johannesburg Metropolitan Municipality","City of Johannesburg Metropolitan Municipality","2190",""
113948635,"E26236DE7F9F4F3E9817B4DF8D8A8229","2019-06-21 07:03:33","2019-07-01 00:02:31","1538160","4","5.90.xxx.xxx",0,0,40,"Milan","Italy","IT",45.4640,9.1916,"Vodafone IT","UNKNOWN","","2","2","Italy","IT","Lombardy","25","Casalmaggiore",44.983,10.433,69.0295,"","","","","","","","","",""
113948636,"8C3E39BFE95C4A9B8F84A4D8FD882BED","2019-07-01 00:01:57","2019-07-01 00:02:31","2312883","5","165.49.xxx.xxx",97986,20861,2,"Johannesburg","South Africa","ZA",-26.2041,28.0473,"Misaka Network, Inc.","WIRUlink Pty Ltd","1","22","2","South Africa","ZA","Gauteng","GT","Johannesburg",-26.192,28.071,1.67115,"Johannesburg South, South Africa","Johannesburg South","locality","South Africa","ZA","Gauteng","City of Johannesburg Metropolitan Municipality","City of Johannesburg Metropolitan Municipality","2190",""
113948637,"67CB3C878C5944B483E13CD56845146D","2019-07-01 00:00:59","2019-07-01 00:02:32","7699020","5","37.96.xxx.xxx",66338,12115,19,"Taastrup","Denmark","DK",55.6500,12.3000,"Kviknet","Telenor A/S","1","22","2","Denmark","DK","Region Zealand","85","Greve",55.600,12.250,3.97188,"2670 Greve Strand, Denmark","Greve Strand","locality","Denmark","DK","Region Zealand","Greve Municipality","","2670",""
113948638,"BA03A80978754F18AE0F0B914512A729","2019-07-01 00:01:56","2019-07-01 00:02:32","7589168","5","80.89.xxx.xxx",29246,31365,20,"Riga","Latvia","LV",56.9496,24.1040,"Tele2","Latvijas Mobilais Telefons SIA","1","2","2","Latvia","LV","Rīgas pilsēta","RIX","Riga",56.950,24.100,0.153406,"Riga, Latvia","Riga","locality","Latvia","LV","Rīgas pilsēta","Rīgas pilsēta","","LV-1050",""
113948639,"17099292E0884F7E85D8C25CB260B9FF","2019-07-01 00:02:00","2019-07-01 00:02:33","3313097","5","46.63.xxx.xxx",42650,61962,1,"Khmelnitskiy","Ukraine","UA",49.4167,27.0000,"\"X-City\" Ltd.","X-City Ltd.","1","2","2","Ukraine","UA","Khmel'nyts'ka oblast","68","Khmelnytskyi",49.421,26.996,0.373855,"Khmelnytskyi, Khmel'nyts'ka oblast, Ukraine","Khmelnytskyi","locality","Ukraine","UA","Khmel'nyts'ka oblast","Khmel'nyts'ka city council","","29000",""
113948640,"E481A4F5F8854C639B37B35AA47D2FAC","2019-06-29 17:46:03","2019-07-01 00:02:33","3846378","4","173.244.xxx.xxx",10933,5172,63,"Los Angeles, CA","United States","US",34.0500,-118.2500,"Windstream","UNKNOWN","","0","1","United States","US","California","CA","Arcadia",34.131,-118.037,13.3961,"","","","","","","","","",""
113948641,"CE28F45C970B4D14A02DE65ED8F1B511","2019-07-01 00:02:33","2019-07-01 00:02:33","3646274","4","62.38.xxx.xxx",24987,9564,17,"Athens","Greece","GR",37.9778,23.7278,"IpHost.Net","Vodafone-panafon Hellenic Telecommunications Compa","1","2","2","Greece","GR","Attica","I","Athens",37.983,23.733,0.481087,"Athens, Greece","Athens","locality","Greece","GR","Attica","Attica","Kentrikos Tomeas Athinon, Athens, Athina","106 81",""
113948642,"8284D935879F48B197035DEDF6B6E304","2019-07-01 00:01:57","2019-07-01 00:02:34","7723799","5","132.72.xxx.xxx",439563,238491,4,"Ashkelon","Israel","IL",31.6667,34.5667,"Pelephone Communications","Ben Gurion University","0","22","2","Israel","IL","South District","D","Meitar",31.327,34.938,32.1248,"Meitar, Israel","Meitar","locality","Israel","IL","South District","Be'er Sheva","","",""
113948643,"23A1EA8E130442B9AEE94006BB0CBBC7","2019-07-01 00:02:13","2019-07-01 00:02:34","7723680","5","195.98.xxx.xxx",53729,49060,8,"Voronezh","Russian Federation","RU",51.6500,39.2000,"Intercon JSC","IC-VORONEZH","1","22","2","Russia","RU","Voronezh Oblast","VOR","Voronezh",51.666,39.170,1.71586,"Voronezh, Voronezh Oblast, Russia","Voronezh","locality","Russia","RU","Voronezh Oblast","gorod Voronezh","","394033",""
113948644,"07F8A5C337CC4B90B075A802ED76DE2D","2019-07-01 00:01:23","2019-07-01 00:02:34","4050500","5","120.29.xxx.xxx",9812,8615,22,"Angeles City","Philippines","PH",15.1450,120.5887,"Converge ICT Solutions Inc.","Comclark","0","22","2","Philippines","PH","Central Luzon","03","Dinalupihan",14.876,120.462,20.4217,"Dinalupihan, 2110 Bataan, Philippines","Dinalupihan","locality","Philippines","PH","Central Luzon","Bataan","","",""
113948645,"96DF7593F68F44C2B5F77539414ABFB2","2019-07-01 00:02:00","2019-07-01 00:02:35","7581768","5","27.242.xxx.xxx",21905,15309,68,"Taipei","Taiwan","TW",25.0333,121.5333,"KGEX ISP","LINE Mobile","1","2","2","Taiwan","TW","Taipei City","TPE","Taipei",25.039,121.525,0.66117,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","104",""
113948646,"755C2CE57B0045E7B7D25500545D25BB","2019-07-01 00:02:01","2019-07-01 00:02:35","7723800","5","81.88.xxx.xxx",95068,96796,1,"Almaty","Kazakhstan","KZ",43.2500,76.9167,"Kazakhtelecom","JSC Alma Telecommunications","1","22","2","Kazakhstan","KZ","Almaty","ALA","Almaty",43.250,76.950,1.67744,"Almaty, Kazakhstan","Almaty","locality","Kazakhstan","KZ","Almaty Region","Karasay District","","050000",""
113948647,"5C1776E35C4044CC987C5BD2AA16AFB3","2019-07-01 00:01:54","2019-07-01 00:02:36","5129130","5","125.164.xxx.xxx",2791,4127,9,"Surabaya","Indonesia","ID",-7.2667,112.7333,"PT. Telekomunikasi Indonesia","PT TELKOM INDONESIA","1","2","1","Indonesia","ID","East Java","JI","Surabaya",-7.249,112.750,1.70512,"Surabaya, Surabaya City, East Java, Indonesia","Surabaya","locality","Indonesia","ID","East Java","Surabaya City","","60296",""
113948648,"65C1A3652D1F4640AB8B88F241607678","2019-07-01 00:02:36","2019-07-01 00:02:36","7723789","4","88.206.xxx.xxx",740711,840411,1,"Chelyabinsk","Russian Federation","RU",55.1667,61.4000,"JSC Intersvyaz","InterSvyaz","1","22","1","Russia","RU","Chelyabinsk Oblast","CHE","Chelyabinsk",55.154,61.429,1.44942,"Chelyabinsk, Chelyabinsk Oblast, Russia","Chelyabinsk","locality","Russia","RU","Chelyabinsk Oblast","gorod Chelyabinsk","","454084",""
113948649,"601C1654FDBA4D959C8272C50F800BA2","2019-07-01 00:02:13","2019-07-01 00:02:36","7708938","5","94.78.xxx.xxx",122651,10466,25,"Gliwice","Poland","PL",50.2833,18.6667,"ObslugaPC","Multimedia Wschod Sp. z o.o.","1","2","2","Poland","PL","Silesian Voivodeship","SL","Gliwice",50.297,18.676,1.08164,"44, Poland","Gliwice","locality","Poland","PL","Silesian Voivodeship","Gliwice County","Gliwice","44",""
113948650,"8302005283094ED696999F853DD48015","2019-07-01 00:01:58","2019-07-01 00:02:37","7031611","5","157.33.xxx.xxx",3249,34,111,"Pune","India","IN",18.5203,73.8567,"Gazon Communications India Limited","Jio","1","2","1","India","IN","Maharashtra","MH","Pune",18.533,73.866,1.11309,"Pune, Maharashtra 411001, India","Pune","locality","India","IN","Maharashtra","Pune","","411038",""
113948651,"0B2CC3F7993D4C8C83C6A3AADC6C8EF9","2019-07-01 00:02:35","2019-07-01 00:02:38","7237014","5","84.245.xxx.xxx",6026479,3625378,1,"Dulles, VA","United States","US",38.9625,-77.4381,"QTS Data Centers","Legaco Networks B.V.","1","22","2","United States","US","Virginia","VA","Dulles",39.073,-77.468,7.82377,"Ashburn, VA, USA","Ashburn","locality","United States","US","Virginia","Loudoun County","","20166",""
113948652,"8CE2EE7A453D4C04ACA627AAA380F9E5","2019-07-01 00:02:05","2019-07-01 00:02:38","7723757","5","171.252.xxx.xxx",75216,17630,3,"Ho Chi Minh City","Vietnam","VN",10.7500,106.6667,"SCTV Co.Ltd","Viettel Group","1","22","2","Vietnam","VN","Ho Chi Minh","SG","Ho Chi Minh City",10.750,106.666,0,"Ho Chi Minh City, Ho Chi Minh 70000, Vietnam","Ho Chi Minh City","locality","Vietnam","VN","Ho Chi Minh","","","",""
113948653,"EEA19126FFF4418ABCD56C821B4E678C","2019-07-01 00:02:06","2019-07-01 00:02:40","4761871","5","76.127.xxx.xxx",88854,6787,15,"Boston, MA","United States","US",42.3578,-71.0617,"Comcast","Comcast Cable","1","22","1","United States","US","Vermont","VT","Montpelier",44.278,-72.617,154.211,"Montpelier, VT, USA","Montpelier","locality","United States","US","Vermont","Washington County","","05602",""
113948654,"F3D0024262824D9DAAFBBCEFF355EAA6","2019-06-27 13:17:57","2019-07-01 00:02:40","6540671","4","91.16.xxx.xxx",81762,0,9,"Rosenheim","Germany","DE",47.8500,12.1333,"Komro GmbH","UNKNOWN","","2","1","Germany","DE","Bavaria","BY","Planegg",48.100,11.416,37.4184,"","","","","","","","","",""
113948655,"6BB4DA705D1342E882FB2E2F27947999","2019-07-01 00:02:06","2019-07-01 00:02:40","7668537","5","218.111.xxx.xxx",188979,73323,4,"Petaling Jaya","Malaysia","MY",3.0833,101.6500,"webe Digital Sdn Bhd","TM Net","1","2","2","Malaysia","MY","Selangor","10","Petaling Jaya",3.083,101.650,0,"Petaling Jaya, Selangor, Malaysia","Petaling Jaya","locality","Malaysia","MY","Selangor","Petaling","","47300",""
113948656,"01A53E9FD9A447538935FED4927BF984","2019-07-01 00:02:11","2019-07-01 00:02:40","6041719","5","120.29.xxx.xxx",917,42980,193,"Quezon City","Philippines","PH",14.6300,121.0300,"DOST-ASTI","Comclark","0","2","2","Philippines","PH","Metro Manila","00","Quezon City",14.646,121.050,1.80988,"Quezon City, Metro Manila, Philippines","Quezon City","locality","Philippines","PH","Metro Manila","","","",""
113948657,"536750B580DE4B9BAD01AB9E332447F7","2019-07-01 00:02:06","2019-07-01 00:02:41","7169104","5","5.60.xxx.xxx",75732,22120,32,"Warszawa","PL","PL",52.2323,21.0084,"Vectra S.A","PLUS","1","22","2","Poland","PL","Masovian Voivodeship","MZ","Warsaw",52.250,21.000,1.27498,"Warsaw, Poland","Warsaw","locality","Poland","PL","Masovian Voivodeship","Warszawa","Warszawa","00-728",""
113948658,"1ABDF502ADC64EFD88955B3ACBB98D88","2019-07-01 00:02:41","2019-07-01 00:02:41","5392466","4","115.188.xxx.xxx",179694,23766,8,"Hamilton","New Zealand","NZ",-37.7833,175.2833,"Wanna Internet Limited (Hamilton)","Spark New Zealand","1","2","1","New Zealand","NZ","Bay Of Plenty","BOP","Tauranga",-37.686,176.166,48.7908,"Tauranga, New Zealand","Tauranga","locality","New Zealand","NZ","Bay Of Plenty","Tauranga City","","3116",""
113948659,"BC22B92DEED54370BC1323BEE6F616CE","2019-07-01 00:02:41","2019-07-01 00:02:41","1414762","4","151.49.xxx.xxx",32959,3994,14,"Milan","Italy","IT",45.4640,9.1916,"Wind Tre","Wind Tre","1","2","1","Italy","IT","Veneto","34","Mogliano Veneto",45.565,12.235,147.669,"Mogliano Veneto TV, Italy","Mogliano Veneto","locality","Italy","IT","Veneto","Province of Treviso","Mogliano Veneto","31021",""
113948660,"F40CAA784B5D4894ABAEF8BC1E814D3E","2019-07-01 00:02:33","2019-07-01 00:02:41","1538160","4","2.236.xxx.xxx",0,0,28,"Rome","Italy","IT",41.9000,12.5000,"Unidata","UNKNOWN","","2","2","Italy","IT","Lazio","62","Rome",41.894,12.483,0.906444,"","","","","","","","","",""
113948661,"92CE48FF3A414D1E8C577F3F96B04C77","2019-07-01 00:01:55","2019-07-01 00:02:41","5643684","5","74.50.xxx.xxx",4891,17119,25,"Mandalay","Republic of the Union of Myanmar","MM",21.9588,96.0891,"Ooredoo Myanmar","Tech Solutions","0","22","2","Republic of the Union of Myanmar","MM","UNKNOWN","??",\N,22.000,98.000,122.603,"Myanmar (Burma)","Myanmar (Burma)","country","Myanmar (Burma)","MM","","","","",""
